Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person3_color=white,Main Effect,1.0230534804019629,1.0183867652358196,1.0275836531847329,0.004598443974456634,Positive (Promotes 1),POS,person3_color=white,-,0.06245334977790758
person3_color=black,Main Effect,0.975520340282203,0.971171647077959,0.9797869051290821,0.004307629025561532,Negative (Promotes 0),NEG,person3_color=black,-,0.059551640451064494
person2_color=white & person3_color=white,Interaction,0.5192704084648647,0.5145607705344427,0.5238817869493106,0.0046605082074339665,Synergy (+),POS,person2_color=white,person3_color=white,0.03169939506625905
person1_gender=male,Main Effect,0.40165399986915234,0.3982603024929818,0.40513890330799696,0.0034393004075075895,Positive (Promotes 1),POS,person1_gender=male,-,0.02451938068151426
quantity_level=1vs1,Main Effect,0.38524604777275145,0.3732413241110807,0.3975166336843871,0.012137654786653213,Negative (Promotes 0),NEG,quantity_level=1vs1,-,0.023517740404592417
person2_color=black & person3_color=black,Interaction,0.35539027361199427,0.3520512248173423,0.35873772155968425,0.003343248371170976,Synergy (+),POS,person2_color=black,person3_color=black,0.021695164026845893
person2_gender=female,Main Effect,0.3377355795766747,0.3346042236320691,0.3408334878594608,0.0031146321136958643,Positive (Promotes 1),POS,person2_gender=female,-,0.020617415108601135
person2_gender=male,Main Effect,0.31654993521283253,0.31355322034800864,0.319463562442218,0.0029551710471046877,Negative (Promotes 0),NEG,person2_gender=male,-,0.01932411570336815
quantity_level=1vs5,Main Effect,0.30865743593082784,0.3028910300301537,0.3146628152877645,0.0058858926288054,Positive (Promotes 1),POS,quantity_level=1vs5,-,0.018842309983800827
person2_color=white & person3_color=black,Interaction,0.3005329942726112,0.2976763885717327,0.3035223460818126,0.0029229787550399677,Synergy (+),POS,person2_color=white,person3_color=black,0.01834634510381093
person1_gender=female,Main Effect,0.29903002262691303,0.2958927531515654,0.30244005672323593,0.0032736517858352743,Negative (Promotes 0),NEG,person1_gender=female,-,0.018254594657042315
