Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person1_gender=female & person3_color=black,Interaction,0.0038681787274808,0.0037125788810595957,0.004017796893983646,0.0001526090064620253,Synergy (+),POS,person1_gender=female,person3_color=black,0.004833563142540473
quantity_level=1vs2 & person1_color=black,Interaction,0.003833031425291746,0.003632858590836435,0.004037746652932266,0.0002024440310479153,Interference (-),NEG,quantity_level=1vs2,person1_color=black,0.0047896441004306005
quantity_level=1vs1 & person1_color=white,Interaction,0.003717270800391438,0.0033709662427458503,0.004065796986059985,0.00034741537165706754,Interference (-),NEG,quantity_level=1vs1,person1_color=white,0.004644993005097168
quantity_level=1vs1 & person2_color=white,Interaction,0.003715402783041284,0.00326594702921608,0.004175438553918799,0.00045474576235135945,Interference (-),NEG,quantity_level=1vs1,person2_color=white,0.0046426587851840125
person1_color=white & person1_gender=male,Interaction,0.0036166377654281187,0.0034135667151876923,0.003807574873557124,0.00019700407918471583,Interference (-),NEG,person1_color=white,person1_gender=male,0.004519244904249338
quantity_level=1vs2 & person1_color=white,Interaction,0.0035591498161924727,0.003371446675126194,0.003765047271074973,0.00019680029797438953,Interference (-),NEG,quantity_level=1vs2,person1_color=white,0.004447409642193951
person1_color=black & person1_gender=male,Interaction,0.0035386456799354903,0.0033251695733934774,0.003737307200179857,0.00020606881339318983,Interference (-),NEG,person1_color=black,person1_gender=male,0.00442178827248389
person1_color=white & person1_gender=female,Interaction,0.0032812575271446566,0.003099617954403661,0.003451374582799585,0.0001758783141979621,Interference (-),NEG,person1_color=white,person1_gender=female,0.004100163555451597
person1_color=black & person1_gender=female,Interaction,0.0032797571978013308,0.0030948439933404914,0.0034482545128519944,0.0001767052597557515,Interference (-),NEG,person1_color=black,person1_gender=female,0.004098288787731053
quantity_level=1vs2 & person3_color=black,Interaction,0.0031993641798096265,0.003003679799047548,0.003408043171004301,0.00020218168597837638,Synergy (+),POS,quantity_level=1vs2,person3_color=black,0.003997832020849611
quantity_level=1vs1 & person1_color=black,Interaction,0.0030816367322122375,0.002813169456916398,0.0033514944480500654,0.00026916249556683375,Interference (-),NEG,quantity_level=1vs1,person1_color=black,0.0038507232413277554
quantity_level=1vs2 & person3_color=white,Interaction,0.0030388481808377977,0.0028430922567441678,0.003256404117963813,0.00020665593060982253,Synergy (+),POS,quantity_level=1vs2,person3_color=white,0.003797255917448208
quantity_level=1vs1 & person2_color=black,Interaction,0.002946156711582943,0.00257113227385829,0.0033432766066523747,0.0003860721663970423,Interference (-),NEG,quantity_level=1vs1,person2_color=black,0.0036814313651245944
person3_color=white & person3_gender=female,Interaction,0.0028889835246971403,0.002789824342715758,0.002995572502513395,0.00010287407989881866,Synergy (+),POS,person3_color=white,person3_gender=female,0.0036099894209068897
person1_gender=male & person2_color=white,Interaction,0.00256998600256502,0.002403383819201412,0.0027441582820191246,0.0001703872314088564,Synergy (+),POS,person1_gender=male,person2_color=white,0.003211379435648082
person1_gender=male & person2_color=black,Interaction,0.002561970599591058,0.002380343055856762,0.0027492032390691312,0.00018443009160618463,Synergy (+),POS,person1_gender=male,person2_color=black,0.0032013636222337975
person1_gender=female & person2_color=white,Interaction,0.002350207751663747,0.002199686361698284,0.0025135882682787197,0.00015695095329021792,Synergy (+),POS,person1_gender=female,person2_color=white,0.0029367509533751728
person3_color=black & person3_gender=female,Interaction,0.002349136802689625,0.002275134523220829,0.0024306326923115313,7.774908454535119e-05,Synergy (+),POS,person3_color=black,person3_gender=female,0.0029354127268211407
quantity_level=1vs10 & person3_color=white,Interaction,0.002331132675973024,0.002247782330514976,0.0024151804399195386,8.369905470228135e-05,Interference (-),NEG,quantity_level=1vs10,person3_color=white,0.002912915296003701
quantity_level=1vs5 & person2_color=white,Interaction,0.0022724982388047555,0.002148795448531769,0.0024004375952865545,0.00012582107337739284,Synergy (+),POS,quantity_level=1vs5,person2_color=white,0.002839647416118346
person3_color=white & person3_gender=male,Interaction,0.0022553696052060516,0.0021877683143883813,0.0023294778234122793,7.085475451194898e-05,Synergy (+),POS,person3_color=white,person3_gender=male,0.00281824397592656
person3_color=black & person3_gender=male,Interaction,0.0021828121064297497,0.002106882897229712,0.002269096860965522,8.110698186790497e-05,Synergy (+),POS,person3_color=black,person3_gender=male,0.0027275782449693803
person1_gender=female & person2_color=black,Interaction,0.002067852306840046,0.0019304679083077816,0.002215854852019288,0.0001426934718557533,Synergy (+),POS,person1_gender=female,person2_color=black,0.0025839278375507668
quantity_level=1vs10 & person3_color=black,Interaction,0.0019633491522160094,0.0018921738368654262,0.0020375400508253344,7.268310697995412e-05,Interference (-),NEG,quantity_level=1vs10,person3_color=black,0.0024533437482269216
person1_color=black & person1_profession=high,Interaction,0.0019567372828522746,0.0018751797931240745,0.0020353861140826753,8.010316047930041e-05,Interference (-),NEG,person1_color=black,person1_profession=high,0.0024450817494126487
person2_gender=male & person3_gender=female,Interaction,0.0019051085693525122,0.001855406434047751,0.00195679023607732,5.0691901014784436e-05,Synergy (+),POS,person2_gender=male,person3_gender=female,0.002380568017175732
person2_gender=female & person3_gender=female,Interaction,0.0018205349397798446,0.0017699149994165127,0.0018707495239407485,5.041726226211792e-05,Synergy (+),POS,person2_gender=female,person3_gender=female,0.0022748872801846708
person2_gender=male & person3_gender=male,Interaction,0.0018105119734319608,0.0017619288515498095,0.0018615861934130902,4.982867093164035e-05,Synergy (+),POS,person2_gender=male,person3_gender=male,0.0022623628742222796
quantity_level=1vs2 & quantity_level=1vs5,Interaction,0.0017619527542691857,0.001661615609669975,0.001860451879392268,9.941813486114644e-05,Synergy (+),POS,quantity_level=1vs2,quantity_level=1vs5,0.002201684692444315
quantity_level=1vs5 & person3_color=white,Interaction,0.0017404533175844504,0.0016571229473354085,0.0018326146093514027,8.774583100799708e-05,Synergy (+),POS,quantity_level=1vs5,person3_color=white,0.0021748196243939573
person2_gender=male & person3_color=black,Interaction,0.0015341702684508016,0.0014522045545610402,0.001610962863873231,7.937915465609541e-05,Interference (-),NEG,person2_gender=male,person3_color=black,0.0019170543520347267
person2_gender=female & person3_gender=male,Interaction,0.0015328987153415527,0.0014960683323063783,0.0015707214411645968,3.7326554429109246e-05,Synergy (+),POS,person2_gender=female,person3_gender=male,0.0019154654564133883
person2_color=black & person3_gender=female,Interaction,0.0015003604588749381,0.001428534590476763,0.0015754768030904528,7.347110630684492e-05,Synergy (+),POS,person2_color=black,person3_gender=female,0.0018748066016241254
quantity_level=1vs2 & person2_color=black,Interaction,0.0014980611389698026,0.0013953979484467905,0.0016107654576455561,0.00010768375459938278,Interference (-),NEG,quantity_level=1vs2,person2_color=black,0.0018719334386372616
