Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person1_profession=low & person2_profession=high,Interaction,0.038312701654379444,0.036851939655311694,0.039699666591833487,0.0014238634682608962,Synergy (+),POS,person1_profession=low,person2_profession=high,0.0027895967668563186
person1_profession=low & person3_profession=low,Interaction,0.038308763857696417,0.03657807269934629,0.03993696184130727,0.0016794445709804873,Interference (-),NEG,person1_profession=low,person3_profession=low,0.002789310050847758
person1_color=white & person2_color=white,Interaction,0.03813726120603939,0.035804903278527506,0.04051352467215126,0.0023543106968118774,Interference (-),NEG,person1_color=white,person2_color=white,0.0027768227236191646
quantity_level=1vs2 & person3_color=black,Interaction,0.03793957699193546,0.03480069592252983,0.04090109112245092,0.003050197599960544,Interference (-),NEG,quantity_level=1vs2,person3_color=black,0.0027624290833716666
quantity_level=1vs5 & person2_color=black,Interaction,0.03770440295682592,0.03499776172285345,0.040372987823839246,0.0026876130504928965,Synergy (+),POS,quantity_level=1vs5,person2_color=black,0.0027453057613488997
person1_profession=high & person1_gender=male,Interaction,0.03761393084385398,0.035802046865473884,0.039504484485564074,0.0018512188100450952,Synergy (+),POS,person1_profession=high,person1_gender=male,0.002738718371190045
quantity_level=1vs1 & quantity_level=1vs2,Interaction,0.03741864137435563,0.03441816890890332,0.040766053158782276,0.003173942124939478,Interference (-),NEG,quantity_level=1vs1,quantity_level=1vs2,0.002724499095357499
quantity_level=1vs1 & person3_gender=female,Interaction,0.0373461766680389,0.032842087443334236,0.041564994991936506,0.004361453774301135,Synergy (+),POS,quantity_level=1vs1,person3_gender=female,0.0027192228474886867
person1_color=white & person1_gender=male,Interaction,0.037041058369754735,0.03541082856668148,0.038628900734370204,0.0016090360838443632,Synergy (+),POS,person1_color=white,person1_gender=male,0.002697006794283133
quantity_level=1vs1 & person3_gender=male,Interaction,0.03677186099790195,0.03219745660476486,0.04083559160505068,0.004319067500142909,Synergy (+),POS,quantity_level=1vs1,person3_gender=male,0.0026774061896340244
person1_color=black & person3_gender=male,Interaction,0.036400037800468486,0.034406201302781464,0.038574164502208456,0.0020839815997134963,Interference (-),NEG,person1_color=black,person3_gender=male,0.0026503332674799166
person2_gender=female & person3_profession=low,Interaction,0.03585567070563759,0.03412599971627403,0.03752087966280096,0.0016974399732634649,Synergy (+),POS,person2_gender=female,person3_profession=low,0.002610697203664259
person1_gender=male & person3_color=black,Interaction,0.03582611313735848,0.034135147249127494,0.03739586810149769,0.0016303604261850985,Interference (-),NEG,person1_gender=male,person3_color=black,0.002608545079346549
person1_color=black & person3_gender=female,Interaction,0.03560996413138347,0.03350196508818426,0.037695225264987406,0.002096630088401573,Interference (-),NEG,person1_color=black,person3_gender=female,0.0025928069940069536
quantity_level=1vs5 & person1_gender=male,Interaction,0.03535051287140668,0.03347348135132986,0.0370153341390303,0.0017709263938502189,Interference (-),NEG,quantity_level=1vs5,person1_gender=male,0.0025739160162179904
quantity_level=1vs10 & person2_gender=female,Interaction,0.03389016694016923,0.03198953885559332,0.03576615790351368,0.0018883095239601785,Synergy (+),POS,quantity_level=1vs10,person2_gender=female,0.0024675863628037913
quantity_level=1vs2 & person1_color=black,Interaction,0.033569315502098976,0.0314847160193268,0.03574177720754218,0.00212853059410769,Interference (-),NEG,quantity_level=1vs2,person1_color=black,0.0024442247595851977
person1_gender=male & person3_color=white,Interaction,0.033292982680314186,0.03166164202383515,0.03487634989484504,0.0016073539355049432,Interference (-),NEG,person1_gender=male,person3_color=white,0.0024241046137082225
person1_color=white & person2_color=black,Interaction,0.03297138120341263,0.030962941898684912,0.03490443286890975,0.0019707454851124184,Interference (-),NEG,person1_color=white,person2_color=black,0.0024006883992038546
