Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person3_profession=high & person3_gender=female,Interaction,0.14531017429443388,0.1401783517410535,0.15050699811301183,0.005164323185979161,Interference (-),NEG,person3_profession=high,person3_gender=female,0.005844112514123994
person1_color=black & person3_gender=female,Interaction,0.14445354354049586,0.13959716086307067,0.14920490172274453,0.004803870429836932,Synergy (+),POS,person1_color=black,person3_gender=female,0.005809660373842827
quantity_level=1vs1 & person1_gender=female,Interaction,0.14438344057503555,0.13729945901885648,0.15152314465478303,0.007111842817963274,Synergy (+),POS,quantity_level=1vs1,person1_gender=female,0.005806840959306212
person3_profession=low,Main Effect,0.14365108085362577,0.13987492984905656,0.14783785755621098,0.0039814638535772134,Positive (Promotes 1),POS,person3_profession=low,-,0.0057773867752925106
person2_gender=female & person3_gender=female,Interaction,0.14190824524990214,0.13701372214965302,0.14690413618949996,0.004945207019923473,Interference (-),NEG,person2_gender=female,person3_gender=female,0.005707293078060106
quantity_level=1vs2,Main Effect,0.14070334162036413,0.13399384537176262,0.14835939601322598,0.00718277532073168,Positive (Promotes 1),POS,quantity_level=1vs2,-,0.0056588340323402335
person2_profession=high & person3_color=black,Interaction,0.13716289399173967,0.13246546014366947,0.14191616155229186,0.004725350704311196,Interference (-),NEG,person2_profession=high,person3_color=black,0.005516443629242098
person2_color=black & person3_gender=female,Interaction,0.1331872134809487,0.12847368636851705,0.13774309154758485,0.004634702589533898,Interference (-),NEG,person2_color=black,person3_gender=female,0.0053565489464500035
quantity_level=1vs10 & person2_profession=high,Interaction,0.13266274877881556,0.12683330374915716,0.13883146466587257,0.005999080458357703,Synergy (+),POS,quantity_level=1vs10,person2_profession=high,0.005335455924272891
person2_gender=male,Main Effect,0.1263127628969138,0.12295119496532511,0.12961675802796052,0.003332781531317705,Positive (Promotes 1),POS,person2_gender=male,-,0.005080070971793659
person1_profession=high & person3_profession=high,Interaction,0.12562424425859212,0.12141459955715836,0.13074758568311567,0.004666493062978658,Interference (-),NEG,person1_profession=high,person3_profession=high,0.005052379996884565
person2_color=white,Main Effect,0.1236151444147975,0.12060369810782552,0.12681616038449517,0.0031062311383348237,Positive (Promotes 1),POS,person2_color=white,-,0.004971577633276813
person1_color=black & person1_profession=high,Interaction,0.12240203583055456,0.1183487022760306,0.12626222865649156,0.003956763190230479,Interference (-),NEG,person1_color=black,person1_profession=high,0.004922788599111867
