Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person1_color=black & person3_color=white,Interaction,0.2207485216127471,0.21743995175783892,0.22418812726734835,0.003374087754754715,Interference (-),NEG,person1_color=black,person3_color=white,0.005585758574663768
person3_profession=low,Main Effect,0.21847482707253796,0.21299667214957338,0.22408460150629717,0.005543964678361893,Positive (Promotes 1),POS,person3_profession=low,-,0.005528225646781156
person1_color=black & person1_profession=low,Interaction,0.20114269120708775,0.19761931466133603,0.20477438602395012,0.0035775356813070452,Interference (-),NEG,person1_color=black,person1_profession=low,0.0050896581500641785
person3_profession=high,Main Effect,0.19625120031168822,0.18997666708123598,0.2028329229772563,0.006428127948010162,Positive (Promotes 1),POS,person3_profession=high,-,0.004965885238643285
quantity_level=1vs2 & person1_gender=female,Interaction,0.19426912366311969,0.18810297432965692,0.2004764101286496,0.006186717899496347,Synergy (+),POS,quantity_level=1vs2,person1_gender=female,0.004915731327964759
person2_gender=male,Main Effect,0.19371887929725293,0.18927398946489776,0.1984012141556507,0.004563612345376472,Positive (Promotes 1),POS,person2_gender=male,-,0.004901808099114364
quantity_level=1vs5 & person3_gender=female,Interaction,0.19327965537548242,0.18535283624738708,0.20036232017171288,0.0075047419621629,Synergy (+),POS,quantity_level=1vs5,person3_gender=female,0.0048906941003917315
quantity_level=1vs1,Main Effect,0.18640177875661618,0.1778047645857056,0.19504198279704485,0.008618609105669625,Negative (Promotes 0),NEG,quantity_level=1vs1,-,0.004716658242671663
quantity_level=1vs2 & person1_profession=high,Interaction,0.18253248458090607,0.17650189750476078,0.18884941986414497,0.006173761179692094,Synergy (+),POS,quantity_level=1vs2,person1_profession=high,0.004618750709873848
quantity_level=1vs2 & person2_profession=high,Interaction,0.18202589381224785,0.17439915228667774,0.18926019002184336,0.007430518867582808,Synergy (+),POS,quantity_level=1vs2,person2_profession=high,0.004605932079383346
person2_color=white & person3_color=white,Interaction,0.18082530188498094,0.17829809646495204,0.1833386828635494,0.0025202931992986816,Interference (-),NEG,person2_color=white,person3_color=white,0.004575552638545379
person3_color=black & person3_gender=female,Interaction,0.18046278389781065,0.17544305425103193,0.18528210006200965,0.00491952290548886,Synergy (+),POS,person3_color=black,person3_gender=female,0.0045663795852424055
person2_profession=low & person3_profession=high,Interaction,0.17874402693709068,0.1755645864344514,0.18215425207192085,0.0032948328187347303,Synergy (+),POS,person2_profession=low,person3_profession=high,0.0045228886419691975
person2_profession=high & person3_profession=low,Interaction,0.17659910314850777,0.17365557750773714,0.17957888867706975,0.002961655584666309,Interference (-),NEG,person2_profession=high,person3_profession=low,0.004468614093009385
quantity_level=1vs1 & person3_color=black,Interaction,0.17375046996993976,0.1670443373366687,0.18091404309311943,0.006934852878225359,Synergy (+),POS,quantity_level=1vs1,person3_color=black,0.00439653307934275
person1_profession=low & person2_gender=female,Interaction,0.17177322882205232,0.16674580013886892,0.17748784088468053,0.005371020372905808,Synergy (+),POS,person1_profession=low,person2_gender=female,0.00434650152481499
person1_profession=high & person2_profession=high,Interaction,0.17131486380464456,0.16602890517610555,0.17633831643116352,0.005154705627528983,Synergy (+),POS,person1_profession=high,person2_profession=high,0.0043349031851857775
quantity_level=1vs5 & person2_gender=female,Interaction,0.17013860115556848,0.16396396109693614,0.1764131641509581,0.006224601527010973,Synergy (+),POS,quantity_level=1vs5,person2_gender=female,0.0043051393655681785
person1_profession=high & person2_color=black,Interaction,0.16685678396311032,0.16201437095982044,0.17189417939453794,0.004939904217358751,Synergy (+),POS,person1_profession=high,person2_color=black,0.004222097185311088
person2_profession=high & person2_gender=female,Interaction,0.16615539658074646,0.1617867373395465,0.17088797579320328,0.004550619226828395,Synergy (+),POS,person2_profession=high,person2_gender=female,0.004204349476032777
person2_color=black & person3_gender=male,Interaction,0.16435601228105487,0.16072328859148108,0.16824549149800253,0.0037611014532607234,Synergy (+),POS,person2_color=black,person3_gender=male,0.004158818361225359
person1_color=white & person1_profession=high,Interaction,0.1639918492147099,0.16038881102397218,0.16712709355043018,0.003369141263229,Synergy (+),POS,person1_color=white,person1_profession=high,0.004149603681301113
person2_gender=female & person3_profession=high,Interaction,0.1629251994633926,0.1586697960761995,0.16761329274529593,0.00447174833454822,Synergy (+),POS,person2_gender=female,person3_profession=high,0.004122613475654183
person1_color=black & person3_profession=high,Interaction,0.1618678249467325,0.15672258508493112,0.1665931934489909,0.004935304182029893,Synergy (+),POS,person1_color=black,person3_profession=high,0.004095857967939272
person2_gender=male & person3_gender=female,Interaction,0.1612034743823205,0.15883005548873796,0.16355048226273727,0.0023602133869996544,Synergy (+),POS,person2_gender=male,person3_gender=female,0.004079047427897437
quantity_level=1vs1 & person2_gender=female,Interaction,0.1606931174658288,0.1542677749836892,0.16732245142937308,0.006527338222841933,Synergy (+),POS,quantity_level=1vs1,person2_gender=female,0.004066133499860204
quantity_level=1vs1 & person3_color=white,Interaction,0.16000636302896898,0.1537743029195734,0.1664270267263175,0.00632636190337206,Synergy (+),POS,quantity_level=1vs1,person3_color=white,0.004048756058524005
person1_color=white,Main Effect,0.1547489081116695,0.15015148454938645,0.15918419905310868,0.004516357251861114,Positive (Promotes 1),POS,person1_color=white,-,0.003915722896305455
quantity_level=1vs5 & person1_profession=high,Interaction,0.1527671004247068,0.14660163972812656,0.15886573303529422,0.006132046653583828,Interference (-),NEG,quantity_level=1vs5,person1_profession=high,0.003865575791355841
person1_color=white & person3_color=white,Interaction,0.1513894517793113,0.1487378548332865,0.15440016214647095,0.002831153656592228,Interference (-),NEG,person1_color=white,person3_color=white,0.0038307161570639687
person1_color=white & person3_color=black,Interaction,0.1510993842344566,0.14881162915844623,0.1535352903504191,0.002361830595986436,Interference (-),NEG,person1_color=white,person3_color=black,0.0038233763693994055
person2_color=black & person3_profession=high,Interaction,0.15106805526413586,0.1465468847793124,0.15569824298690677,0.004575679103797178,Synergy (+),POS,person2_color=black,person3_profession=high,0.003822583629935848
quantity_level=1vs10 & person2_gender=female,Interaction,0.15030740892634598,0.14388560172242934,0.15650447504054235,0.006309436659056505,Synergy (+),POS,quantity_level=1vs10,person2_gender=female,0.003803336448697416
quantity_level=1vs5,Main Effect,0.14734730344963012,0.14058464954373995,0.15407394449496012,0.0067446474756100855,Negative (Promotes 0),NEG,quantity_level=1vs5,-,0.003728434771315039
quantity_level=1vs1 & person1_profession=high,Interaction,0.14347942181055953,0.13808931742889202,0.14886660226104803,0.005388642416078004,Synergy (+),POS,quantity_level=1vs1,person1_profession=high,0.003630562980947517
quantity_level=1vs10,Main Effect,0.14226134506562996,0.13648669690071644,0.14852355853396032,0.006018430816621942,Positive (Promotes 1),POS,quantity_level=1vs10,-,0.00359974110919553
quantity_level=1vs10 & person2_profession=high,Interaction,0.14069115209869998,0.13506691690409162,0.1465242383204856,0.005728660708196998,Synergy (+),POS,quantity_level=1vs10,person2_profession=high,0.0035600093874841965
person1_color=black & person2_gender=male,Interaction,0.13784578966544703,0.1328566451901209,0.14301582287519518,0.005079588842537147,Synergy (+),POS,person1_color=black,person2_gender=male,0.0034880111358381433
quantity_level=1vs5 & person2_color=black,Interaction,0.1341117026847002,0.12813703078753963,0.14038267359402185,0.006122821403241108,Synergy (+),POS,quantity_level=1vs5,person2_color=black,0.003393524847917099
quantity_level=1vs10 & person1_gender=male,Interaction,0.1339875581511118,0.12964708107709372,0.1386190243330279,0.004485971627967086,Synergy (+),POS,quantity_level=1vs10,person1_gender=male,0.003390383529515857
person1_profession=low & person1_gender=female,Interaction,0.13363322307505135,0.12832321236307953,0.13874833999364464,0.005212563815282553,Interference (-),NEG,person1_profession=low,person1_gender=female,0.0033814175342967317
person2_profession=low & person3_color=black,Interaction,0.12953661608312075,0.12579905019467844,0.13313088306774465,0.0036659164365331065,Synergy (+),POS,person2_profession=low,person3_color=black,0.003277758141857646
person1_color=black & person1_gender=female,Interaction,0.12949482106170565,0.12505749386394277,0.13376718947659202,0.004354847806324627,Synergy (+),POS,person1_color=black,person1_gender=female,0.0032767005723774874
person1_gender=female & person3_gender=female,Interaction,0.1293711184164937,0.1259296012224179,0.1332301675393789,0.0036502831584805107,Interference (-),NEG,person1_gender=female,person3_gender=female,0.003273570435395581
person1_profession=high & person2_profession=low,Interaction,0.12918163018304551,0.12561346197086698,0.13247752060293977,0.0034320293160363946,Synergy (+),POS,person1_profession=high,person2_profession=low,0.0032687756783704902
person1_gender=male & person2_gender=female,Interaction,0.12565168180028746,0.1224971256959678,0.1286821642854281,0.003092519294730159,Synergy (+),POS,person1_gender=male,person2_gender=female,0.0031794548561830554
quantity_level=1vs2 & person2_gender=female,Interaction,0.1248681398698121,0.11990626437606672,0.13047470453670504,0.00528422008031916,Synergy (+),POS,quantity_level=1vs2,person2_gender=female,0.0031596283312995085
quantity_level=1vs5 & person1_profession=low,Interaction,0.12476627561557545,0.12033659723240128,0.1291410355433172,0.004402219155457965,Synergy (+),POS,quantity_level=1vs5,person1_profession=low,0.003157050786827649
person1_color=black & person2_profession=high,Interaction,0.12084881137186665,0.11747089914389351,0.12431181424737965,0.0034204575517430696,Synergy (+),POS,person1_color=black,person2_profession=high,0.003057924372161905
person1_color=white & person1_profession=low,Interaction,0.12057223592050757,0.1185008687233561,0.12259298403913031,0.002046057657887103,Interference (-),NEG,person1_color=white,person1_profession=low,0.003050925984640739
