Feature,Type,Importance,CI_Lower,CI_Upper,Error_Margin,Direction,Impact_Code,Component_A,Component_B,Normalized_Importance
person1_color=white,Main Effect,0.01709574710365045,0.01705523363526532,0.01713582332942084,4.029484707776011e-05,Negative (Promotes 0),NEG,person1_color=white,-,0.06337167274768109
person1_color=black,Main Effect,0.01575528301014044,0.015718497543727363,0.015795134568064792,3.8318512168714416e-05,Positive (Promotes 1),POS,person1_color=black,-,0.058402749696298634
quantity_level=1vs10,Main Effect,0.013454719548791893,0.013159405886490177,0.013757861882325854,0.00029922799791783864,Positive (Promotes 1),POS,quantity_level=1vs10,-,0.049874865309384536
quantity_level=1vs2,Main Effect,0.011276380196246168,0.011028204335459051,0.01152333591769694,0.0002475657911189446,Negative (Promotes 0),NEG,quantity_level=1vs2,-,0.04180004952356571
person3_color=white,Main Effect,0.010129303287663862,0.010094234897301236,0.010166812742338145,3.628892251845463e-05,Positive (Promotes 1),POS,person3_color=white,-,0.037547987181605964
person3_color=black,Main Effect,0.009550873601166377,0.009515269149875128,0.009589239652720521,3.6985251422696694e-05,Negative (Promotes 0),NEG,person3_color=black,-,0.03540382485994672
person3_gender=male,Main Effect,0.008784562080119894,0.008746785192490341,0.008820564116982031,3.688946224584492e-05,Positive (Promotes 1),POS,person3_gender=male,-,0.032563209434361376
person3_gender=female,Main Effect,0.00815912255798233,0.00812307150433157,0.008193154548054244,3.5041521861336675e-05,Negative (Promotes 0),NEG,person3_gender=female,-,0.030244787871380692
person1_color=white & person2_color=white,Interaction,0.006714096870184976,0.006676154944953334,0.006750716224891739,3.7280639969202844e-05,Synergy (+),POS,person1_color=white,person2_color=white,0.024888268823463042
person1_color=white & person2_color=black,Interaction,0.006242192846562877,0.006215561981130122,0.00626844862954893,2.6443324209403807e-05,Synergy (+),POS,person1_color=white,person2_color=black,0.023138983040748816
person1_color=black & person2_color=white,Interaction,0.006004257802784225,0.005967325702968649,0.0060382418301488305,3.545806359009059e-05,Synergy (+),POS,person1_color=black,person2_color=white,0.022256989312242723
person1_color=black & person2_color=black,Interaction,0.005780362794890155,0.005747974665043077,0.00581094250208693,3.148391852192617e-05,Synergy (+),POS,person1_color=black,person2_color=black,0.0214270401392655
person2_color=white & person3_color=black,Interaction,0.005102468744022034,0.005070450954219257,0.005133894915370932,3.172198057583729e-05,Synergy (+),POS,person2_color=white,person3_color=black,0.018914176578009298
person2_color=white & person3_color=white,Interaction,0.0049783578341452165,0.004941434237408534,0.005014175053614832,3.637040810314891e-05,Synergy (+),POS,person2_color=white,person3_color=white,0.018454113854956312
person2_color=black & person3_color=black,Interaction,0.004679664559559541,0.004647194919904947,0.004710029327857744,3.1417203976398436e-05,Synergy (+),POS,person2_color=black,person3_color=black,0.017346897403156154
person2_color=black & person3_color=white,Interaction,0.004475463177920297,0.004445743825482078,0.004502724347572506,2.849026104521403e-05,Synergy (+),POS,person2_color=black,person3_color=white,0.01658994989724088
person1_color=white & person3_color=black,Interaction,0.00423894745632791,0.004212154289234712,0.0042652070452254215,2.6526377995354875e-05,Synergy (+),POS,person1_color=white,person3_color=black,0.015713217408303094
person1_color=black & person3_color=white,Interaction,0.004162165426178036,0.004133094931038564,0.004190197970261317,2.855151961137642e-05,Synergy (+),POS,person1_color=black,person3_color=white,0.015428596580792058
